STATION_NAME,DATE,PRCP,SNOW,TMAX,TMIN
CHARLOTTE,20040101,0,0,64,26
CHARLOTTE,20040102,0,0,63,43
CHARLOTTE,20040103,0,0,74,44
CHARLOTTE,20040104,0,0,72,59
CHARLOTTE,20040105,0.25,0,71,48
CHARLOTTE,20040106,0,0,48,26
CHARLOTTE,20040107,0,0,40,17
CHARLOTTE,20040108,0,0,41,23
CHARLOTTE,20040109,0.08,0.3,38,31
CHARLOTTE,20040110,0,0,36,21
CHARLOTTE,20040111,0,0,39,18
CHARLOTTE,20040112,0,0,60,34
CHARLOTTE,20040113,0,0,60,28
CHARLOTTE,20040114,0,0,55,27
CHARLOTTE,20040115,0,0,55,35
CHARLOTTE,20040116,0,0,53,27
CHARLOTTE,20040117,0.06,0,51,31
CHARLOTTE,20040118,0.19,0,53,40
CHARLOTTE,20040119,0,0,46,25
CHARLOTTE,20040120,0,0,40,19
CHARLOTTE,20040121,0,0,47,24
CHARLOTTE,20040122,0,0,57,20
CHARLOTTE,20040123,0,0,47,20
CHARLOTTE,20040124,0,0,63,36
CHARLOTTE,20040125,0.34,1,48,20
CHARLOTTE,20040126,0,0,26,20
CHARLOTTE,20040127,0,0,33,26
CHARLOTTE,20040128,0,0,43,22
CHARLOTTE,20040129,0,0,52,21
CHARLOTTE,20040130,0,0,55,33
CHARLOTTE,20040131,0,0,45,21
CHARLOTTE,20040201,0,0,47,24
CHARLOTTE,20040202,0.26,0,42,24
CHARLOTTE,20040203,0.26,0,44,30
CHARLOTTE,20040204,0,0,51,24
CHARLOTTE,20040205,0.04,0,41,31
CHARLOTTE,20040206,1.26,0,44,33
CHARLOTTE,20040207,0,0,52,30
CHARLOTTE,20040208,0,0,45,24
CHARLOTTE,20040209,0,0,43,28
CHARLOTTE,20040210,0,0,51,29
CHARLOTTE,20040211,0,0,53,35
CHARLOTTE,20040212,0.46,0,46,31
CHARLOTTE,20040213,0,0,57,26
CHARLOTTE,20040214,0.14,0,48,41
CHARLOTTE,20040215,0.14,0,46,33
CHARLOTTE,20040216,0,0,41,29
CHARLOTTE,20040217,0,0,41,28
CHARLOTTE,20040218,0,0,56,23
CHARLOTTE,20040219,0,0,65,23
CHARLOTTE,20040220,0,0,65,34
CHARLOTTE,20040221,0,0,65,38
CHARLOTTE,20040222,0,0,59,30
CHARLOTTE,20040223,0.03,0,52,33
CHARLOTTE,20040224,0,0,58,42
CHARLOTTE,20040225,0,0,51,39
CHARLOTTE,20040226,0.85,11.6,42,29
CHARLOTTE,20040227,0.11,1.6,39,26
CHARLOTTE,20040228,0,0,56,22
CHARLOTTE,20040229,0,0,57,23
CHARLOTTE,20040301,0,0,65,32
CHARLOTTE,20040302,0,0,72,54
CHARLOTTE,20040303,0,0,74,49
CHARLOTTE,20040304,0,0,81,55
CHARLOTTE,20040305,0,0,77,58
CHARLOTTE,20040306,0.01,0,74,57
CHARLOTTE,20040307,0,0,73,44
CHARLOTTE,20040308,0,0,56,39
CHARLOTTE,20040309,0.05,0,50,32
CHARLOTTE,20040310,0,0,51,29
CHARLOTTE,20040311,0,0,64,24
CHARLOTTE,20040312,0,0,67,38
CHARLOTTE,20040313,0,0,60,39
CHARLOTTE,20040314,0,0,68,40
CHARLOTTE,20040315,0.14,0,63,54
CHARLOTTE,20040316,0.06,0,71,50
CHARLOTTE,20040317,0,0,61,40
CHARLOTTE,20040318,0.13,0,56,38
CHARLOTTE,20040319,0,0,70,39
CHARLOTTE,20040320,0.11,0,69,40
CHARLOTTE,20040321,0,0,65,34
CHARLOTTE,20040322,0,0,50,28
CHARLOTTE,20040323,0,0,54,21
CHARLOTTE,20040324,0,0,67,33
CHARLOTTE,20040325,0,0,72,38
CHARLOTTE,20040326,0,0,76,44
CHARLOTTE,20040327,0,0,80,50
CHARLOTTE,20040328,0,0,78,56
CHARLOTTE,20040329,0,0,69,45
CHARLOTTE,20040330,0.19,0,55,45
CHARLOTTE,20040331,0.92,0,60,41
CHARLOTTE,20040401,0.01,0,61,40
CHARLOTTE,20040402,0,0,58,40
CHARLOTTE,20040403,0,0,69,33
CHARLOTTE,20040404,0,0,61,38
CHARLOTTE,20040405,0,0,63,32
CHARLOTTE,20040406,0,0,69,30
CHARLOTTE,20040407,0,0,79,40
CHARLOTTE,20040408,0,0,70,51
CHARLOTTE,20040409,0,0,76,46
CHARLOTTE,20040410,0,0,75,50
CHARLOTTE,20040411,0.14,0,70,51
CHARLOTTE,20040412,0.41,0,52,45
CHARLOTTE,20040413,0.58,0,69,46
CHARLOTTE,20040414,0,0,58,39
CHARLOTTE,20040415,0,0,73,34
CHARLOTTE,20040416,0,0,75,43
CHARLOTTE,20040417,0,0,82,46
CHARLOTTE,20040418,0,0,85,50
CHARLOTTE,20040419,0,0,84,55
CHARLOTTE,20040420,0,0,84,54
CHARLOTTE,20040421,0,0,81,57
CHARLOTTE,20040422,0,0,81,54
CHARLOTTE,20040423,0,0,86,56
CHARLOTTE,20040424,0,0,85,57
CHARLOTTE,20040425,0,0,82,64
CHARLOTTE,20040426,0.16,0,68,53
CHARLOTTE,20040427,0,0,70,43
CHARLOTTE,20040428,0,0,70,36
CHARLOTTE,20040429,0,0,76,42
CHARLOTTE,20040430,0.05,0,79,54
CHARLOTTE,20040501,0.41,0,77,63
CHARLOTTE,20040502,1.36,0,79,61
CHARLOTTE,20040503,0.05,0,66,41
CHARLOTTE,20040504,0,0,66,36
CHARLOTTE,20040505,0,0,78,47
CHARLOTTE,20040506,0,0,84,53
CHARLOTTE,20040507,0,0,88,54
CHARLOTTE,20040508,0,0,86,60
CHARLOTTE,20040509,0.05,0,86,64
CHARLOTTE,20040510,0,0,84,60
CHARLOTTE,20040511,0,0,83,57
CHARLOTTE,20040512,0.08,0,78,62
CHARLOTTE,20040513,0,0,82,62
CHARLOTTE,20040514,0,0,81,61
CHARLOTTE,20040515,0,0,82,59
CHARLOTTE,20040516,0,0,83,60
CHARLOTTE,20040517,0,0,85,63
CHARLOTTE,20040518,0,0,82,61
CHARLOTTE,20040519,0,0,84,64
CHARLOTTE,20040520,0,0,89,64
CHARLOTTE,20040521,0,0,91,64
CHARLOTTE,20040522,0.03,0,92,67
CHARLOTTE,20040523,0.13,0,88,67
CHARLOTTE,20040524,0,0,90,63
CHARLOTTE,20040525,0,0,92,66
CHARLOTTE,20040526,0.05,0,89,65
CHARLOTTE,20040527,0,0,90,64
CHARLOTTE,20040528,0.13,0,89,67
CHARLOTTE,20040529,0,0,87,64
CHARLOTTE,20040530,0,0,86,68
CHARLOTTE,20040531,0.49,0,82,66
CHARLOTTE,20040601,0,0,84,61
CHARLOTTE,20040602,0,0,89,62
CHARLOTTE,20040603,0,0,89,58
CHARLOTTE,20040604,0.07,0,77,61
CHARLOTTE,20040605,0,0,82,55
CHARLOTTE,20040606,0,0,80,61
CHARLOTTE,20040607,0.02,0,84,65
CHARLOTTE,20040608,0.39,0,82,65
CHARLOTTE,20040609,0.16,0,83,66
CHARLOTTE,20040610,0,0,88,66
CHARLOTTE,20040611,0,0,91,67
CHARLOTTE,20040612,0.01,0,88,68
CHARLOTTE,20040613,0.86,0,74,65
CHARLOTTE,20040614,1.63,0,80,70
CHARLOTTE,20040615,0.15,0,83,71
CHARLOTTE,20040616,0.24,0,87,72
CHARLOTTE,20040617,0,0,90,70
CHARLOTTE,20040618,0,0,91,69
CHARLOTTE,20040619,0,0,90,70
CHARLOTTE,20040620,0,0,85,67
CHARLOTTE,20040621,0.94,0,76,67
CHARLOTTE,20040622,0.09,0,86,69
CHARLOTTE,20040623,1.82,0,86,68
CHARLOTTE,20040624,0.16,0,85,70
CHARLOTTE,20040625,1.44,0,82,70
CHARLOTTE,20040626,0.16,0,83,68
CHARLOTTE,20040627,0.04,0,78,69
CHARLOTTE,20040628,0,0,79,66
CHARLOTTE,20040629,0,0,84,63
CHARLOTTE,20040630,0.02,0,81,67
CHARLOTTE,20040701,0,0,83,67
CHARLOTTE,20040702,0.01,0,82,69
CHARLOTTE,20040703,0.4,0,82,68
CHARLOTTE,20040704,0.19,0,87,68
CHARLOTTE,20040705,0,0,90,67
CHARLOTTE,20040706,0,0,92,65
CHARLOTTE,20040707,0,0,90,72
CHARLOTTE,20040708,0,0,90,70
CHARLOTTE,20040709,0,0,91,68
CHARLOTTE,20040710,0.24,0,93,69
CHARLOTTE,20040711,0.06,0,91,69
CHARLOTTE,20040712,0.04,0,88,68
CHARLOTTE,20040713,0,0,90,68
CHARLOTTE,20040714,0,0,91,71
CHARLOTTE,20040715,0,0,87,63
CHARLOTTE,20040716,0,0,84,58
CHARLOTTE,20040717,4.14,0,87,62
CHARLOTTE,20040718,0,0,84,68
CHARLOTTE,20040719,0,0,86,64
CHARLOTTE,20040720,0,0,87,66
CHARLOTTE,20040721,0,0,89,66
CHARLOTTE,20040722,0,0,90,67
CHARLOTTE,20040723,0,0,91,70
CHARLOTTE,20040724,0,0,89,71
CHARLOTTE,20040725,0,0,86,69
CHARLOTTE,20040726,0.13,0,88,71
CHARLOTTE,20040727,1.06,0,85,69
CHARLOTTE,20040728,0,0,87,69
CHARLOTTE,20040729,0.57,0,85,71
CHARLOTTE,20040730,0,0,88,72
CHARLOTTE,20040731,0,0,90,72
CHARLOTTE,20040801,0.05,0,90,71
CHARLOTTE,20040802,0,0,88,74
CHARLOTTE,20040803,0,0,89,70
CHARLOTTE,20040804,0,0,90,67
CHARLOTTE,20040805,0.04,0,90,69
CHARLOTTE,20040806,0,0,80,60
CHARLOTTE,20040807,0,0,80,50
CHARLOTTE,20040808,0,0,82,55
CHARLOTTE,20040809,0,0,85,59
CHARLOTTE,20040810,0,0,85,61
CHARLOTTE,20040811,0.01,0,87,66
CHARLOTTE,20040812,2.25,0,74,65
CHARLOTTE,20040813,1.27,0,77,67
CHARLOTTE,20040814,0.72,0,72,61
CHARLOTTE,20040815,0.04,0,73,64
CHARLOTTE,20040816,0,0,83,63
CHARLOTTE,20040817,0,0,85,63
CHARLOTTE,20040818,0.01,0,85,68
CHARLOTTE,20040819,0,0,89,66
CHARLOTTE,20040820,0,0,88,67
CHARLOTTE,20040821,0.56,0,86,68
CHARLOTTE,20040822,0,0,77,66
CHARLOTTE,20040823,0,0,85,66
CHARLOTTE,20040824,0,0,86,69
CHARLOTTE,20040825,0,0,84,65
CHARLOTTE,20040826,0,0,85,67
CHARLOTTE,20040827,0,0,89,65
CHARLOTTE,20040828,0,0,90,68
CHARLOTTE,20040829,0.36,0,76,68
CHARLOTTE,20040830,0.03,0,88,70
CHARLOTTE,20040831,0.09,0,82,70
CHARLOTTE,20040901,0,0,86,68
CHARLOTTE,20040902,0,0,82,66
CHARLOTTE,20040903,0,0,82,62
CHARLOTTE,20040904,0,0,83,64
CHARLOTTE,20040905,0,0,83,65
CHARLOTTE,20040906,0.05,0,84,72
CHARLOTTE,20040907,2.38,0,75,72
CHARLOTTE,20040908,0.98,0,80,72
CHARLOTTE,20040909,0,0,84,68
CHARLOTTE,20040910,0,0,83,63
CHARLOTTE,20040911,0,0,83,64
CHARLOTTE,20040912,0,0,82,62
CHARLOTTE,20040913,0.01,0,80,62
CHARLOTTE,20040914,0.02,0,80,64
CHARLOTTE,20040915,0,0,77,64
CHARLOTTE,20040916,0.02,0,79,67
CHARLOTTE,20040917,1.11,0,77,67
CHARLOTTE,20040918,0,0,79,56
CHARLOTTE,20040919,0,0,76,49
CHARLOTTE,20040920,0,0,72,50
CHARLOTTE,20040921,0,0,77,50
CHARLOTTE,20040922,0,0,85,50
CHARLOTTE,20040923,0,0,85,61
CHARLOTTE,20040924,0,0,82,60
CHARLOTTE,20040925,0,0,79,56
CHARLOTTE,20040926,0,0,81,57
CHARLOTTE,20040927,1.94,0,73,65
CHARLOTTE,20040928,0.36,0,83,64
CHARLOTTE,20040929,0,0,78,58
CHARLOTTE,20040930,0,0,80,58
CHARLOTTE,20041001,0,0,79,64
CHARLOTTE,20041002,0,0,80,60
CHARLOTTE,20041003,0.26,0,75,60
CHARLOTTE,20041004,0,0,78,56
CHARLOTTE,20041005,0,0,77,52
CHARLOTTE,20041006,0,0,67,53
CHARLOTTE,20041007,0,0,74,50
CHARLOTTE,20041008,0,0,75,48
CHARLOTTE,20041009,0,0,76,55
CHARLOTTE,20041010,0,0,78,54
CHARLOTTE,20041011,0,0,71,56
CHARLOTTE,20041012,0,0,76,52
CHARLOTTE,20041013,0.33,0,76,61
CHARLOTTE,20041014,0,0,69,51
CHARLOTTE,20041015,0.01,0,65,47
CHARLOTTE,20041016,0,0,69,42
CHARLOTTE,20041017,0,0,69,38
CHARLOTTE,20041018,0,0,73,51
CHARLOTTE,20041019,0.01,0,71,61
CHARLOTTE,20041020,0,0,75,60
CHARLOTTE,20041021,0,0,65,57
CHARLOTTE,20041022,0,0,66,57
CHARLOTTE,20041023,0,0,60,53
CHARLOTTE,20041024,0.09,0,61,53
CHARLOTTE,20041025,0,0,74,53
CHARLOTTE,20041026,0.01,0,62,50
CHARLOTTE,20041027,0.01,0,65,60
CHARLOTTE,20041028,0.01,0,63,57
CHARLOTTE,20041029,0.02,0,66,57
CHARLOTTE,20041030,0,0,79,65
CHARLOTTE,20041031,0,0,82,60
CHARLOTTE,20041101,0,0,80,59
CHARLOTTE,20041102,0.02,0,77,59
CHARLOTTE,20041103,0.16,0,75,65
CHARLOTTE,20041104,0.78,0,65,53
CHARLOTTE,20041105,0,0,63,39
CHARLOTTE,20041106,0,0,66,34
CHARLOTTE,20041107,0,0,71,38
CHARLOTTE,20041108,0,0,69,44
CHARLOTTE,20041109,0,0,58,38
CHARLOTTE,20041110,0,0,58,32
CHARLOTTE,20041111,0,0,56,37
CHARLOTTE,20041112,0.52,0,58,49
CHARLOTTE,20041113,0,0,59,44
CHARLOTTE,20041114,0,0,54,31
CHARLOTTE,20041115,0,0,60,25
CHARLOTTE,20041116,0,0,56,29
CHARLOTTE,20041117,0,0,67,35
CHARLOTTE,20041118,0,0,69,44
CHARLOTTE,20041119,0,0,72,53
CHARLOTTE,20041120,0.03,0,66,56
CHARLOTTE,20041121,0,0,70,51
CHARLOTTE,20041122,0.04,0,69,54
CHARLOTTE,20041123,0.22,0,64,60
CHARLOTTE,20041124,0.72,0,68,57
CHARLOTTE,20041125,0.08,0,62,31
CHARLOTTE,20041126,0,0,52,26
CHARLOTTE,20041127,0.55,0,48,27
CHARLOTTE,20041128,0,0,61,42
CHARLOTTE,20041129,0,0,57,35
CHARLOTTE,20041130,0,0,58,33
CHARLOTTE,20041201,0.11,0,61,33
CHARLOTTE,20041202,0,0,58,27
CHARLOTTE,20041203,0,0,56,30
CHARLOTTE,20041204,0,0,57,28
CHARLOTTE,20041205,0.01,0,62,27
CHARLOTTE,20041206,0.51,0,51,47
CHARLOTTE,20041207,0,0,68,51
CHARLOTTE,20041208,0,0,68,45
CHARLOTTE,20041209,0.4,0,50,41
CHARLOTTE,20041210,1.01,0,66,48
CHARLOTTE,20041211,0,0,54,40
CHARLOTTE,20041212,0,0,53,30
CHARLOTTE,20041213,0,0,56,31
CHARLOTTE,20041214,0,0,42,26
CHARLOTTE,20041215,0,0,41,17
CHARLOTTE,20041216,0,0,50,20
CHARLOTTE,20041217,0,0,56,26
CHARLOTTE,20041218,0,0,55,25
CHARLOTTE,20041219,0,0,49,21
CHARLOTTE,20041220,0,0,33,12
CHARLOTTE,20041221,0,0,54,21
CHARLOTTE,20041222,0,0,61,28
CHARLOTTE,20041223,0.7,0,68,36
CHARLOTTE,20041224,0,0,37,30
CHARLOTTE,20041225,0,0,36,27
CHARLOTTE,20041226,0,0,42,27
CHARLOTTE,20041227,0,0,43,25
CHARLOTTE,20041228,0,0,45,20
CHARLOTTE,20041229,0,0,57,28
CHARLOTTE,20041230,0,0,66,41
CHARLOTTE,20041231,0,0,62,36
CHARLOTTE,20050101,0,0,69,41
CHARLOTTE,20050102,0,0,68,40
CHARLOTTE,20050103,0,0,69,43
CHARLOTTE,20050104,0,0,74,48
CHARLOTTE,20050105,0,0,70,56
CHARLOTTE,20050106,0.01,0,67,55
CHARLOTTE,20050107,0,0,65,43
CHARLOTTE,20050108,0,0,69,51
CHARLOTTE,20050109,0,0,58,40
CHARLOTTE,20050110,0,0,67,36
CHARLOTTE,20050111,0,0,64,40
CHARLOTTE,20050112,0,0,72,47
CHARLOTTE,20050113,0.03,0,73,60
CHARLOTTE,20050114,1.08,0,68,37
CHARLOTTE,20050115,0,0,44,32
CHARLOTTE,20050116,0,0,48,31
CHARLOTTE,20050117,0,0,35,22
CHARLOTTE,20050118,0,0,31,17
CHARLOTTE,20050119,0,0,36,15
CHARLOTTE,20050120,0,0,47,23
CHARLOTTE,20050121,0,0,48,33
CHARLOTTE,20050122,0,0,36,25
CHARLOTTE,20050123,0,0,32,14
CHARLOTTE,20050124,0,0,44,10
CHARLOTTE,20050125,0,0,57,24
CHARLOTTE,20050126,0,0,68,33
CHARLOTTE,20050127,0,0,49,31
CHARLOTTE,20050128,0,0,35,23
CHARLOTTE,20050129,0.44,0.8,30,24
CHARLOTTE,20050130,0.1,0,39,30
CHARLOTTE,20050131,0,0,48,32
CHARLOTTE,20050201,0,0,45,28
CHARLOTTE,20050202,0.03,0,40,25
CHARLOTTE,20050203,0.57,0,38,31
CHARLOTTE,20050204,0,0,54,28
CHARLOTTE,20050205,0,0,61,31
CHARLOTTE,20050206,0,0,61,31
CHARLOTTE,20050207,0,0,65,32
CHARLOTTE,20050208,0.01,0,67,42
CHARLOTTE,20050209,0.02,0,58,50
CHARLOTTE,20050210,0,0,58,32
CHARLOTTE,20050211,0,0,50,21
CHARLOTTE,20050212,0,0,60,29
CHARLOTTE,20050213,0.05,0,61,29
CHARLOTTE,20050214,0.24,0,57,46
CHARLOTTE,20050215,0,0,61,45
CHARLOTTE,20050216,0,0,69,50
CHARLOTTE,20050217,0,0,54,35
CHARLOTTE,20050218,0,0,53,30
CHARLOTTE,20050219,0,0,57,27
CHARLOTTE,20050220,0.22,0,50,40
CHARLOTTE,20050221,0.35,0,56,43
CHARLOTTE,20050222,0,0,70,41
CHARLOTTE,20050223,0,0,65,40
CHARLOTTE,20050224,0.43,0,53,38
CHARLOTTE,20050225,0,0,52,32
CHARLOTTE,20050226,0,0,55,29
CHARLOTTE,20050227,0.47,0,51,34
CHARLOTTE,20050228,0.56,0,44,34
CHARLOTTE,20050301,0,0,45,30
CHARLOTTE,20050302,0,0,48,23
CHARLOTTE,20050303,0,0,54,23
CHARLOTTE,20050304,0,0,60,21
CHARLOTTE,20050305,0,0,68,40
CHARLOTTE,20050306,0,0,63,28
CHARLOTTE,20050307,0.11,0,72,30
CHARLOTTE,20050308,0.57,0,54,28
CHARLOTTE,20050309,0,0,48,25
CHARLOTTE,20050310,0,0,55,26
CHARLOTTE,20050311,0,0,61,35
CHARLOTTE,20050312,0,0,75,30
CHARLOTTE,20050313,0,0,77,48
CHARLOTTE,20050314,0.19,0,52,38
CHARLOTTE,20050315,0,0,56,34
CHARLOTTE,20050316,0.79,0,49,37
CHARLOTTE,20050317,0.14,0,39,33
CHARLOTTE,20050318,0,0,58,29
CHARLOTTE,20050319,0,0,60,28
CHARLOTTE,20050320,0,0,68,35
CHARLOTTE,20050321,0,0,62,42
CHARLOTTE,20050322,0.61,0,58,41
CHARLOTTE,20050323,0.56,0,72,51
CHARLOTTE,20050324,0,0,71,44
CHARLOTTE,20050325,0,0,70,45
CHARLOTTE,20050326,0,0,61,51
CHARLOTTE,20050327,0.7,0,58,51
CHARLOTTE,20050328,1.16,0,63,47
CHARLOTTE,20050329,0,0,79,43
CHARLOTTE,20050330,0,0,79,47
CHARLOTTE,20050331,0.44,0,64,54
CHARLOTTE,20050401,0,0,64,51
CHARLOTTE,20050402,0.11,0,60,46
CHARLOTTE,20050403,0,0,68,43
CHARLOTTE,20050404,0,0,77,40
CHARLOTTE,20050405,0,0,82,44
CHARLOTTE,20050406,0,0,79,50
CHARLOTTE,20050407,0.09,0,67,61
CHARLOTTE,20050408,0.04,0,71,59
CHARLOTTE,20050409,0.01,0,72,53
CHARLOTTE,20050410,0,0,77,41
CHARLOTTE,20050411,0,0,81,47
CHARLOTTE,20050412,1.06,0,70,51
CHARLOTTE,20050413,0.75,0,51,44
CHARLOTTE,20050414,0.22,0,65,43
CHARLOTTE,20050415,0,0,66,44
CHARLOTTE,20050416,0,0,66,35
CHARLOTTE,20050417,0,0,72,33
CHARLOTTE,20050418,0,0,80,41
CHARLOTTE,20050419,0,0,83,49
CHARLOTTE,20050420,0,0,82,52
CHARLOTTE,20050421,0,0,84,50
CHARLOTTE,20050422,0.32,0,81,57
CHARLOTTE,20050423,0,0,69,45
CHARLOTTE,20050424,0,0,54,38
CHARLOTTE,20050425,0,0,65,31
CHARLOTTE,20050426,0.03,0,60,50
CHARLOTTE,20050427,0.04,0,67,43
CHARLOTTE,20050428,0,0,67,36
CHARLOTTE,20050429,0,0,77,52
CHARLOTTE,20050430,0.33,0,68,58
CHARLOTTE,20050501,0.28,0,70,46
CHARLOTTE,20050502,0,0,71,45
CHARLOTTE,20050503,0,0,65,45
CHARLOTTE,20050504,0,0,70,48
CHARLOTTE,20050505,0.02,0,62,50
CHARLOTTE,20050506,0.05,0,68,46
CHARLOTTE,20050507,0,0,78,42
CHARLOTTE,20050508,0,0,85,53
CHARLOTTE,20050509,0,0,83,55
CHARLOTTE,20050510,0.24,0,82,57
CHARLOTTE,20050511,0,0,83,55
CHARLOTTE,20050512,0.79,0,89,57
CHARLOTTE,20050513,0.05,0,69,63
CHARLOTTE,20050514,0,0,79,63
CHARLOTTE,20050515,0.37,0,74,59
CHARLOTTE,20050516,0,0,75,52
CHARLOTTE,20050517,0,0,77,57
CHARLOTTE,20050518,0,0,80,59
CHARLOTTE,20050519,0,0,81,59
CHARLOTTE,20050520,0.44,0,71,57
CHARLOTTE,20050521,0,0,73,53
CHARLOTTE,20050522,0,0,77,52
CHARLOTTE,20050523,0,0,84,63
CHARLOTTE,20050524,0,0,77,52
CHARLOTTE,20050525,0,0,72,45
CHARLOTTE,20050526,0,0,79,48
CHARLOTTE,20050527,0,0,83,54
CHARLOTTE,20050528,0.01,0,78,54
CHARLOTTE,20050529,0,0,80,49
CHARLOTTE,20050530,0.17,0,69,58
CHARLOTTE,20050531,0,0,77,57
CHARLOTTE,20050601,0.94,0,70,59
CHARLOTTE,20050602,0.9,0,65,60
CHARLOTTE,20050603,0,0,71,61
CHARLOTTE,20050604,0,0,85,65
CHARLOTTE,20050605,0,0,89,63
CHARLOTTE,20050606,0,0,90,68
CHARLOTTE,20050607,0.6,0,89,64
CHARLOTTE,20050608,0.84,0,86,63
CHARLOTTE,20050609,0.34,0,88,70
CHARLOTTE,20050610,0.12,0,85,71
CHARLOTTE,20050611,0,0,83,68
CHARLOTTE,20050612,0,0,85,72
CHARLOTTE,20050613,0.12,0,86,73
CHARLOTTE,20050614,0,0,90,70
CHARLOTTE,20050615,0,0,90,70
CHARLOTTE,20050616,0,0,86,63
CHARLOTTE,20050617,0,0,81,63
CHARLOTTE,20050618,0.03,0,85,62
CHARLOTTE,20050619,1.08,0,77,61
CHARLOTTE,20050620,0.02,0,79,61
CHARLOTTE,20050621,0,0,81,58
CHARLOTTE,20050622,0,0,85,61
CHARLOTTE,20050623,0,0,87,66
CHARLOTTE,20050624,0,0,87,65
CHARLOTTE,20050625,0,0,85,66
CHARLOTTE,20050626,0.37,0,83,68
CHARLOTTE,20050627,1.86,0,89,68
CHARLOTTE,20050628,1.01,0,77,68
CHARLOTTE,20050629,0,0,84,70
CHARLOTTE,20050630,0,0,90,68
CHARLOTTE,20050701,0,0,92,68
CHARLOTTE,20050702,0,0,89,67
CHARLOTTE,20050703,0,0,83,69
CHARLOTTE,20050704,0,0,86,71
CHARLOTTE,20050705,0,0,89,71
CHARLOTTE,20050706,0,0,85,67
CHARLOTTE,20050707,0.52,0,88,70
CHARLOTTE,20050708,0,0,86,64
CHARLOTTE,20050709,0,0,90,65
CHARLOTTE,20050710,0,0,87,68
CHARLOTTE,20050711,0.17,0,88,74
CHARLOTTE,20050712,0.04,0,88,73
CHARLOTTE,20050713,0,0,88,70
CHARLOTTE,20050714,0.02,0,85,70
CHARLOTTE,20050715,0,0,87,70
CHARLOTTE,20050716,0,0,86,72
CHARLOTTE,20050717,0,0,90,72
CHARLOTTE,20050718,0,0,92,74
CHARLOTTE,20050719,0,0,93,72
CHARLOTTE,20050720,0,0,93,71
CHARLOTTE,20050721,0,0,94,72
CHARLOTTE,20050722,0,0,95,71
CHARLOTTE,20050723,0,0,94,70
CHARLOTTE,20050724,0,0,90,69
CHARLOTTE,20050725,0,0,96,69
CHARLOTTE,20050726,0,0,100,72
CHARLOTTE,20050727,0,0,100,73
CHARLOTTE,20050728,0.76,0,93,70
CHARLOTTE,20050729,0.48,0,76,69
CHARLOTTE,20050730,1.02,0,78,70
CHARLOTTE,20050731,0.04,0,77,70
CHARLOTTE,20050801,0,0,86,69
CHARLOTTE,20050802,0,0,89,67
CHARLOTTE,20050803,0,0,92,66
CHARLOTTE,20050804,0,0,93,67
CHARLOTTE,20050805,0,0,91,70
CHARLOTTE,20050806,0,0,88,67
CHARLOTTE,20050807,0.08,0,86,70
CHARLOTTE,20050808,0.94,0,84,71
CHARLOTTE,20050809,0.18,0,86,71
CHARLOTTE,20050810,0,0,85,72
CHARLOTTE,20050811,0,0,92,69
CHARLOTTE,20050812,0.06,0,92,70
CHARLOTTE,20050813,0,0,91,71
CHARLOTTE,20050814,0,0,92,72
CHARLOTTE,20050815,0,0,94,70
CHARLOTTE,20050816,0.08,0,93,73
CHARLOTTE,20050817,0,0,89,71
CHARLOTTE,20050818,0.05,0,83,73
CHARLOTTE,20050819,0,0,91,73
CHARLOTTE,20050820,0,0,95,72
CHARLOTTE,20050821,0,0,96,73
CHARLOTTE,20050822,0,0,91,71
CHARLOTTE,20050823,0.5,0,85,69
CHARLOTTE,20050824,0,0,85,72
CHARLOTTE,20050825,0,0,84,67
CHARLOTTE,20050826,0,0,83,64
CHARLOTTE,20050827,0,0,87,63
CHARLOTTE,20050828,0,0,89,68
CHARLOTTE,20050829,0,0,87,70
CHARLOTTE,20050830,0.08,0,89,75
CHARLOTTE,20050831,0,0,91,72
CHARLOTTE,20050901,0,0,88,64
CHARLOTTE,20050902,0,0,89,63
CHARLOTTE,20050903,0,0,88,63
CHARLOTTE,20050904,0,0,86,63
CHARLOTTE,20050905,0,0,83,59
CHARLOTTE,20050906,0,0,82,60
CHARLOTTE,20050907,0,0,82,59
CHARLOTTE,20050908,0,0,85,59
CHARLOTTE,20050909,0,0,87,56
CHARLOTTE,20050910,0,0,87,60
CHARLOTTE,20050911,0,0,85,60
CHARLOTTE,20050912,0,0,86,57
CHARLOTTE,20050913,0,0,86,64
CHARLOTTE,20050914,0,0,86,69
CHARLOTTE,20050915,0,0,92,67
CHARLOTTE,20050916,0.11,0,91,67
CHARLOTTE,20050917,0,0,91,64
CHARLOTTE,20050918,0,0,90,64
CHARLOTTE,20050919,0,0,91,65
CHARLOTTE,20050920,0,0,91,66
CHARLOTTE,20050921,0,0,90,67
CHARLOTTE,20050922,0,0,88,68
CHARLOTTE,20050923,0,0,92,63
CHARLOTTE,20050924,0.06,0,91,64
CHARLOTTE,20050925,0,0,82,72
CHARLOTTE,20050926,0.01,0,79,69
CHARLOTTE,20050927,0,0,85,63
CHARLOTTE,20050928,0,0,83,64
CHARLOTTE,20050929,0.18,0,85,63
CHARLOTTE,20050930,0,0,72,59
CHARLOTTE,20051001,0,0,82,62
CHARLOTTE,20051002,0,0,82,62
CHARLOTTE,20051003,0,0,82,57
CHARLOTTE,20051004,0,0,83,62
CHARLOTTE,20051005,0,0,83,64
CHARLOTTE,20051006,1.98,0,72,69
CHARLOTTE,20051007,2.08,0,76,70
